,issue_d,last_pymnt_d
19981,Dec-2018,Feb-2019
19982,Dec-2018,Feb-2019
19983,Dec-2018,Feb-2019
19984,Dec-2018,Feb-2019
19985,Dec-2018,Feb-2019
19986,Dec-2018,Feb-2019
19987,Dec-2018,Dec-2018
19988,Dec-2018,Feb-2019
19989,Dec-2018,Feb-2019
19990,Dec-2018,Feb-2019
19991,Dec-2018,Feb-2019
19992,Dec-2018,Feb-2019
19993,Dec-2018,Feb-2019
19994,Dec-2018,Feb-2019
19995,Dec-2018,Feb-2019
19996,Dec-2018,Feb-2019
19997,Dec-2018,Feb-2019
19998,Dec-2018,Jan-2019
19999,Dec-2018,Feb-2019
20000,Dec-2018,Feb-2019
20001,Dec-2018,Feb-2019
20002,Dec-2018,Feb-2019
20003,Dec-2018,Feb-2019
20004,Dec-2018,Feb-2019
20005,Dec-2018,Feb-2019
20006,Dec-2018,Feb-2019
20007,Dec-2018,Feb-2019
20008,Dec-2018,Feb-2019
20009,Dec-2018,Feb-2019
20010,Dec-2018,Feb-2019
20011,Dec-2018,Feb-2019
20012,Dec-2018,Feb-2019
20013,Dec-2018,Feb-2019
20014,Dec-2018,Feb-2019
20015,Dec-2018,Feb-2019
20016,Dec-2018,Feb-2019
20017,Dec-2018,Feb-2019
20018,Dec-2018,Feb-2019
20019,Dec-2018,Feb-2019
20020,Dec-2018,Feb-2019
20021,Dec-2018,Feb-2019
20022,Dec-2018,Feb-2019
20023,Dec-2018,Feb-2019
20024,Dec-2018,Feb-2019
20025,Dec-2018,Feb-2019
20026,Dec-2018,Feb-2019
20027,Dec-2018,Feb-2019
20028,Dec-2018,Dec-2018
20029,Dec-2018,Feb-2019
20030,Dec-2018,Feb-2019
20031,Dec-2018,Feb-2019
20032,Dec-2018,Feb-2019
20033,Dec-2018,Feb-2019
20034,Dec-2018,Feb-2019
20035,Dec-2018,Feb-2019
20036,Dec-2018,Feb-2019
20037,Dec-2018,Feb-2019
20038,Dec-2018,Dec-2018
20039,Dec-2018,Feb-2019
20040,Dec-2018,Feb-2019
20041,Dec-2018,Feb-2019
20042,Dec-2018,Feb-2019
20043,Dec-2018,Feb-2019
20044,Dec-2018,Feb-2019
20045,Dec-2018,Feb-2019
20046,Dec-2018,Feb-2019
20047,Dec-2018,Feb-2019
20048,Dec-2018,Feb-2019
20049,Dec-2018,Feb-2019
20050,Dec-2018,Feb-2019
20051,Dec-2018,Feb-2019
20052,Dec-2018,Feb-2019
20053,Dec-2018,Feb-2019
20054,Dec-2018,Feb-2019
20055,Dec-2018,Feb-2019
20056,Dec-2018,Feb-2019
20057,Dec-2018,Feb-2019
20058,Dec-2018,Feb-2019
20059,Dec-2018,Feb-2019
20060,Dec-2018,Feb-2019
20061,Dec-2018,Feb-2019
20062,Dec-2018,Feb-2019
20063,Dec-2018,Feb-2019
20064,Dec-2018,Feb-2019
20065,Dec-2018,Feb-2019
20066,Dec-2018,Feb-2019
20067,Dec-2018,Feb-2019
20068,Dec-2018,Feb-2019
20069,Dec-2018,Feb-2019
20070,Dec-2018,Feb-2019
20071,Dec-2018,Feb-2019
20072,Dec-2018,Feb-2019
20073,Dec-2018,Feb-2019
20074,Dec-2018,Feb-2019
20075,Dec-2018,Feb-2019
20076,Dec-2018,Feb-2019
20077,Dec-2018,Feb-2019
20078,Dec-2018,Feb-2019
20079,Dec-2018,Feb-2019
20080,Dec-2018,Feb-2019
20081,Dec-2018,Feb-2019
20082,Dec-2018,Feb-2019
20083,Dec-2018,Feb-2019
20084,Dec-2018,Feb-2019
20085,Dec-2018,Feb-2019
20086,Dec-2018,Feb-2019
20087,Dec-2018,Feb-2019
20088,Dec-2018,Feb-2019
20089,Dec-2018,Feb-2019
20090,Dec-2018,Feb-2019
20091,Dec-2018,Feb-2019
20092,Dec-2018,Feb-2019
20093,Dec-2018,Jan-2019
20094,Dec-2018,Feb-2019
20095,Dec-2018,Feb-2019
20096,Dec-2018,Feb-2019
20097,Dec-2018,Feb-2019
20098,Dec-2018,Feb-2019
20099,Dec-2018,Feb-2019
20100,Dec-2018,Feb-2019
20101,Dec-2018,Feb-2019
20102,Dec-2018,Feb-2019
20103,Dec-2018,Feb-2019
20104,Dec-2018,Feb-2019
20105,Dec-2018,Feb-2019
20106,Dec-2018,Feb-2019
20107,Dec-2018,Feb-2019
20108,Dec-2018,Feb-2019
20109,Dec-2018,Feb-2019
20110,Dec-2018,Feb-2019
20111,Dec-2018,Feb-2019
20112,Dec-2018,Feb-2019
20113,Dec-2018,Feb-2019
20114,Dec-2018,Feb-2019
20115,Dec-2018,Feb-2019
20116,Dec-2018,Feb-2019
20117,Dec-2018,Feb-2019
20118,Dec-2018,Feb-2019
20119,Dec-2018,Feb-2019
20120,Dec-2018,Feb-2019
20121,Dec-2018,Feb-2019
20122,Dec-2018,Feb-2019
20123,Dec-2018,Feb-2019
20124,Dec-2018,Feb-2019
20125,Dec-2018,Feb-2019
20126,Dec-2018,Feb-2019
20127,Dec-2018,Feb-2019
20128,Dec-2018,Feb-2019
20129,Dec-2018,Feb-2019
20130,Dec-2018,Feb-2019
20131,Dec-2018,Feb-2019
20132,Dec-2018,Feb-2019
20133,Dec-2018,Feb-2019
20134,Dec-2018,Feb-2019
20135,Dec-2018,Jan-2019
20136,Dec-2018,Feb-2019
20137,Dec-2018,Feb-2019
20138,Dec-2018,Feb-2019
20139,Dec-2018,Feb-2019
20140,Dec-2018,Feb-2019
20141,Dec-2018,Feb-2019
20142,Dec-2018,Feb-2019
20143,Dec-2018,Feb-2019
20144,Dec-2018,Feb-2019
20145,Dec-2018,Jan-2019
20146,Dec-2018,Feb-2019
20147,Dec-2018,Feb-2019
20148,Dec-2018,Feb-2019
20149,Dec-2018,Feb-2019
20150,Dec-2018,Feb-2019
20151,Dec-2018,Feb-2019
20152,Dec-2018,Feb-2019
20153,Dec-2018,Feb-2019
20154,Dec-2018,Feb-2019
20155,Dec-2018,Feb-2019
20156,Dec-2018,Feb-2019
20157,Dec-2018,Feb-2019
20158,Dec-2018,Jan-2019
20159,Dec-2018,Feb-2019
20160,Dec-2018,Feb-2019
20161,Dec-2018,Feb-2019
20162,Dec-2018,Feb-2019
20163,Dec-2018,Feb-2019
20164,Dec-2018,Feb-2019
20165,Dec-2018,Feb-2019
20166,Dec-2018,Feb-2019
20167,Dec-2018,Feb-2019
20168,Dec-2018,Feb-2019
20169,Dec-2018,Feb-2019
20170,Dec-2018,Feb-2019
20171,Dec-2018,Feb-2019
20172,Dec-2018,Feb-2019
20173,Dec-2018,Feb-2019
20174,Dec-2018,Feb-2019
20175,Dec-2018,Feb-2019
20176,Dec-2018,Feb-2019
20177,Dec-2018,Feb-2019
20178,Dec-2018,Feb-2019
20179,Dec-2018,Feb-2019
20180,Dec-2018,Feb-2019
20181,Dec-2018,Feb-2019
20182,Dec-2018,Feb-2019
20183,Dec-2018,Feb-2019
20184,Dec-2018,Feb-2019
20185,Dec-2018,Feb-2019
20186,Dec-2018,Feb-2019
20187,Dec-2018,Feb-2019
20188,Dec-2018,Feb-2019
20189,Dec-2018,Feb-2019
20190,Dec-2018,Feb-2019
20191,Dec-2018,Feb-2019
20192,Dec-2018,Feb-2019
20193,Dec-2018,Feb-2019
20194,Dec-2018,Feb-2019
20195,Dec-2018,Feb-2019
20196,Dec-2018,Feb-2019
20197,Dec-2018,Feb-2019
20198,Dec-2018,Feb-2019
20199,Dec-2018,Feb-2019
20200,Dec-2018,Feb-2019
20201,Dec-2018,Feb-2019
20202,Dec-2018,Feb-2019
20203,Dec-2018,Jan-2019
20204,Dec-2018,Feb-2019
20205,Dec-2018,Feb-2019
20206,Dec-2018,Feb-2019
20207,Dec-2018,Feb-2019
20208,Dec-2018,Feb-2019
20209,Dec-2018,Feb-2019
20210,Dec-2018,Feb-2019
20211,Dec-2018,Feb-2019
20212,Dec-2018,Feb-2019
20213,Dec-2018,Feb-2019
20214,Dec-2018,Feb-2019
20215,Dec-2018,Feb-2019
20216,Dec-2018,Feb-2019
20217,Dec-2018,Feb-2019
20218,Dec-2018,Feb-2019
20219,Dec-2018,Feb-2019
20220,Dec-2018,Feb-2019
20221,Dec-2018,Jan-2019
20222,Dec-2018,Feb-2019
20223,Dec-2018,Feb-2019
20224,Dec-2018,Feb-2019
20225,Dec-2018,Feb-2019
20226,Dec-2018,Dec-2018
20227,Dec-2018,Feb-2019
20228,Dec-2018,Feb-2019
20229,Dec-2018,Feb-2019
20230,Dec-2018,Feb-2019
20231,Dec-2018,Feb-2019
20232,Dec-2018,Feb-2019
20233,Dec-2018,Feb-2019
20234,Dec-2018,Feb-2019
20235,Dec-2018,Feb-2019
20236,Dec-2018,Feb-2019
20237,Dec-2018,Feb-2019
20238,Dec-2018,Feb-2019
20239,Dec-2018,Feb-2019
20240,Dec-2018,Feb-2019
20241,Dec-2018,Feb-2019
20242,Dec-2018,Feb-2019
20243,Dec-2018,Feb-2019
20244,Dec-2018,Feb-2019
20245,Dec-2018,Feb-2019
20246,Dec-2018,Feb-2019
20247,Dec-2018,Feb-2019
20248,Dec-2018,Feb-2019
20249,Dec-2018,Feb-2019
20250,Dec-2018,Feb-2019
20251,Dec-2018,Feb-2019
20252,Dec-2018,Feb-2019
20253,Dec-2018,Feb-2019
20254,Dec-2018,Feb-2019
20255,Dec-2018,Feb-2019
20256,Dec-2018,Feb-2019
20257,Dec-2018,Feb-2019
20258,Dec-2018,Feb-2019
20259,Dec-2018,Dec-2018
20260,Dec-2018,Feb-2019
20261,Dec-2018,Feb-2019
20262,Dec-2018,Feb-2019
20263,Dec-2018,Feb-2019
20264,Dec-2018,Feb-2019
20265,Dec-2018,Feb-2019
20266,Dec-2018,Feb-2019
20267,Dec-2018,
20268,Dec-2018,Feb-2019
20269,Dec-2018,Feb-2019
20270,Dec-2018,Feb-2019
20271,Dec-2018,Feb-2019
20272,Dec-2018,Dec-2018
20273,Dec-2018,Feb-2019
20274,Dec-2018,Feb-2019
20275,Dec-2018,Feb-2019
20276,Dec-2018,Feb-2019
20277,Dec-2018,Feb-2019
20278,Dec-2018,Feb-2019
20279,Dec-2018,Feb-2019
20280,Dec-2018,Feb-2019
20281,Dec-2018,Feb-2019
20282,Dec-2018,Feb-2019
20283,Dec-2018,Feb-2019
20284,Dec-2018,Feb-2019
20285,Dec-2018,Feb-2019
20286,Dec-2018,Feb-2019
20287,Dec-2018,Feb-2019
20288,Dec-2018,Feb-2019
20289,Dec-2018,Feb-2019
20290,Dec-2018,Feb-2019
20291,Dec-2018,Feb-2019
20292,Dec-2018,Feb-2019
20293,Dec-2018,Feb-2019
20294,Dec-2018,Feb-2019
20295,Dec-2018,Feb-2019
20296,Dec-2018,Feb-2019
20297,Dec-2018,Feb-2019
20298,Dec-2018,Feb-2019
20299,Dec-2018,Feb-2019
20300,Dec-2018,Feb-2019
20301,Dec-2018,Feb-2019
20302,Dec-2018,Feb-2019
20303,Dec-2018,Feb-2019
20304,Dec-2018,Feb-2019
20305,Dec-2018,Feb-2019
20306,Dec-2018,Feb-2019
20307,Dec-2018,Feb-2019
20308,Dec-2018,Feb-2019
20309,Dec-2018,Feb-2019
20310,Dec-2018,Feb-2019
20311,Dec-2018,Feb-2019
20312,Dec-2018,Feb-2019
20313,Dec-2018,Feb-2019
20314,Dec-2018,Feb-2019
20315,Dec-2018,Feb-2019
20316,Dec-2018,Feb-2019
20317,Dec-2018,Feb-2019
20318,Dec-2018,Feb-2019
20319,Dec-2018,Feb-2019
20320,Dec-2018,Feb-2019
20321,Dec-2018,Feb-2019
20322,Dec-2018,Feb-2019
20323,Dec-2018,Feb-2019
20324,Dec-2018,Feb-2019
20325,Dec-2018,Feb-2019
20326,Dec-2018,Feb-2019
20327,Dec-2018,Feb-2019
20328,Dec-2018,Feb-2019
20329,Dec-2018,Feb-2019
20330,Dec-2018,Feb-2019
20331,Dec-2018,Feb-2019
20332,Dec-2018,Feb-2019
20333,Dec-2018,Feb-2019
20334,Dec-2018,Feb-2019
20335,Dec-2018,Feb-2019
20336,Dec-2018,Feb-2019
20337,Dec-2018,Feb-2019
20338,Dec-2018,Feb-2019
20339,Dec-2018,Feb-2019
20340,Dec-2018,Feb-2019
20341,Dec-2018,Feb-2019
20342,Dec-2018,Feb-2019
20343,Dec-2018,Feb-2019
20344,Dec-2018,Feb-2019
20345,Dec-2018,Feb-2019
20346,Dec-2018,Feb-2019
20347,Dec-2018,Feb-2019
20348,Dec-2018,Feb-2019
20349,Dec-2018,Feb-2019
20350,Dec-2018,Feb-2019
20351,Dec-2018,Feb-2019
20352,Dec-2018,Feb-2019
20353,Dec-2018,Feb-2019
20354,Dec-2018,Feb-2019
20355,Dec-2018,Feb-2019
20356,Dec-2018,Feb-2019
20357,Dec-2018,Feb-2019
20358,Dec-2018,Feb-2019
20359,Dec-2018,Feb-2019
20360,Dec-2018,Feb-2019
20361,Dec-2018,Feb-2019
20362,Dec-2018,Feb-2019
20363,Dec-2018,Feb-2019
20364,Dec-2018,Feb-2019
20365,Dec-2018,Feb-2019
20366,Dec-2018,Feb-2019
20367,Dec-2018,Feb-2019
20368,Dec-2018,Feb-2019
20369,Dec-2018,Feb-2019
20370,Dec-2018,Feb-2019
20371,Dec-2018,Feb-2019
20372,Dec-2018,Feb-2019
20373,Dec-2018,Feb-2019
20374,Dec-2018,Feb-2019
20375,Dec-2018,Feb-2019
20376,Dec-2018,Feb-2019
20377,Dec-2018,Feb-2019
20378,Dec-2018,Feb-2019
20379,Dec-2018,Feb-2019
20380,Dec-2018,Feb-2019
20381,Dec-2018,Feb-2019
20382,Dec-2018,Feb-2019
20383,Dec-2018,Feb-2019
20384,Dec-2018,Feb-2019
20385,Dec-2018,Feb-2019
20386,Dec-2018,Feb-2019
20387,Dec-2018,Feb-2019
20388,Dec-2018,Feb-2019
20389,Dec-2018,Feb-2019
20390,Dec-2018,Feb-2019
20391,Dec-2018,Dec-2018
20392,Dec-2018,Feb-2019
20393,Dec-2018,Feb-2019
20394,Dec-2018,Feb-2019
20395,Dec-2018,Feb-2019
20396,Dec-2018,Feb-2019
20397,Dec-2018,Feb-2019
20398,Dec-2018,Feb-2019
20399,Dec-2018,Feb-2019
20400,Dec-2018,Feb-2019
20401,Dec-2018,Feb-2019
20402,Dec-2018,Feb-2019
20403,Dec-2018,Feb-2019
20404,Dec-2018,Feb-2019
20405,Dec-2018,Feb-2019
20406,Dec-2018,Feb-2019
20407,Dec-2018,Feb-2019
20408,Dec-2018,Feb-2019
20409,Dec-2018,Feb-2019
20410,Dec-2018,Feb-2019
20411,Dec-2018,Feb-2019
20412,Dec-2018,Feb-2019
20413,Dec-2018,Feb-2019
20414,Dec-2018,Feb-2019
20415,Dec-2018,Jan-2019
20416,Dec-2018,Feb-2019
20417,Dec-2018,Feb-2019
20418,Dec-2018,Feb-2019
20419,Dec-2018,Feb-2019
20420,Dec-2018,Feb-2019
20421,Dec-2018,Feb-2019
20422,Dec-2018,Feb-2019
20423,Dec-2018,Feb-2019
20424,Dec-2018,Feb-2019
20425,Dec-2018,Feb-2019
20426,Dec-2018,Feb-2019
20427,Dec-2018,Feb-2019
20428,Dec-2018,Feb-2019
20429,Dec-2018,Feb-2019
20430,Dec-2018,Feb-2019
20431,Dec-2018,Feb-2019
20432,Dec-2018,Feb-2019
20433,Dec-2018,Feb-2019
20434,Dec-2018,Feb-2019
20435,Dec-2018,Feb-2019
20436,Dec-2018,Feb-2019
20437,Dec-2018,Feb-2019
20438,Dec-2018,Feb-2019
20439,Dec-2018,Feb-2019
20440,Dec-2018,Feb-2019
20441,Dec-2018,Feb-2019
20442,Dec-2018,Feb-2019
20443,Dec-2018,Feb-2019
20444,Dec-2018,Feb-2019
20445,Dec-2018,Feb-2019
20446,Dec-2018,Feb-2019
20447,Dec-2018,Feb-2019
20448,Dec-2018,Feb-2019
20449,Dec-2018,Feb-2019
20450,Dec-2018,Feb-2019
20451,Dec-2018,Feb-2019
20452,Dec-2018,
20453,Dec-2018,Feb-2019
20454,Dec-2018,Feb-2019
20455,Dec-2018,Feb-2019
20456,Dec-2018,Feb-2019
20457,Dec-2018,Jan-2019
20458,Dec-2018,Feb-2019
20459,Dec-2018,Feb-2019
20460,Dec-2018,Feb-2019
20461,Dec-2018,Feb-2019
20462,Dec-2018,Feb-2019
20463,Dec-2018,Feb-2019
20464,Dec-2018,Feb-2019
20465,Dec-2018,Feb-2019
20466,Dec-2018,Feb-2019
20467,Dec-2018,Feb-2019
20468,Dec-2018,Feb-2019
20469,Dec-2018,Feb-2019
20470,Dec-2018,Feb-2019
20471,Dec-2018,Feb-2019
20472,Dec-2018,Feb-2019
20473,Dec-2018,Feb-2019
20474,Dec-2018,Feb-2019
20475,Dec-2018,Feb-2019
20476,Dec-2018,Jan-2019
20477,Dec-2018,Feb-2019
20478,Dec-2018,Feb-2019
20479,Dec-2018,Feb-2019
20480,Dec-2018,Feb-2019
20481,Dec-2018,Feb-2019
20482,Dec-2018,Feb-2019
20483,Dec-2018,Feb-2019
20484,Dec-2018,Feb-2019
20485,Dec-2018,Feb-2019
20486,Dec-2018,Feb-2019
20487,Dec-2018,Feb-2019
20488,Dec-2018,Feb-2019
20489,Dec-2018,Feb-2019
20490,Dec-2018,Feb-2019
20491,Dec-2018,Jan-2019
20492,Dec-2018,Feb-2019
20493,Dec-2018,Feb-2019
20494,Dec-2018,Feb-2019
20495,Dec-2018,Feb-2019
20496,Dec-2018,Feb-2019
20497,Dec-2018,Feb-2019
20498,Dec-2018,Feb-2019
20499,Dec-2018,Feb-2019
20500,Dec-2018,Feb-2019
20501,Dec-2018,Feb-2019
20502,Dec-2018,Feb-2019
20503,Dec-2018,Feb-2019
20504,Dec-2018,Feb-2019
20505,Dec-2018,Feb-2019
20506,Dec-2018,Feb-2019
20507,Dec-2018,Feb-2019
20508,Dec-2018,Feb-2019
20509,Dec-2018,Feb-2019
20510,Dec-2018,Feb-2019
20511,Dec-2018,Feb-2019
20512,Dec-2018,Feb-2019
20513,Dec-2018,Feb-2019
20514,Dec-2018,Feb-2019
20515,Dec-2018,Feb-2019
20516,Dec-2018,Feb-2019
20517,Dec-2018,Feb-2019
20518,Dec-2018,Feb-2019
20519,Dec-2018,Feb-2019
20520,Dec-2018,Feb-2019
20521,Dec-2018,Feb-2019
20522,Dec-2018,Feb-2019
20523,Dec-2018,Feb-2019
20524,Dec-2018,Feb-2019
20525,Dec-2018,Feb-2019
20526,Dec-2018,Feb-2019
20527,Dec-2018,Feb-2019
20528,Dec-2018,Feb-2019
20529,Dec-2018,Feb-2019
20530,Dec-2018,Feb-2019
20531,Dec-2018,Feb-2019
20532,Dec-2018,Feb-2019
20533,Dec-2018,
20534,Dec-2018,Feb-2019
20535,Dec-2018,Dec-2018
20536,Dec-2018,Feb-2019
20537,Dec-2018,Feb-2019
20538,Dec-2018,Feb-2019
20539,Dec-2018,Feb-2019
20540,Dec-2018,Feb-2019
20541,Dec-2018,Feb-2019
20542,Dec-2018,Feb-2019
20543,Dec-2018,Feb-2019
20544,Dec-2018,Feb-2019
20545,Dec-2018,Jan-2019
20546,Dec-2018,Feb-2019
20547,Dec-2018,Feb-2019
20548,Dec-2018,Feb-2019
20549,Dec-2018,Feb-2019
20550,Dec-2018,Feb-2019
20551,Dec-2018,Feb-2019
20552,Dec-2018,Feb-2019
20553,Dec-2018,Feb-2019
20554,Dec-2018,Feb-2019
20555,Dec-2018,Feb-2019
20556,Dec-2018,Feb-2019
20557,Dec-2018,Jan-2019
20558,Dec-2018,Feb-2019
20559,Dec-2018,Feb-2019
20560,Dec-2018,Feb-2019
20561,Dec-2018,Feb-2019
20562,Dec-2018,Feb-2019
20563,Dec-2018,Feb-2019
20564,Dec-2018,Feb-2019
20565,Dec-2018,Feb-2019
20566,Dec-2018,Feb-2019
20567,Dec-2018,Feb-2019
20568,Dec-2018,Feb-2019
20569,Dec-2018,Feb-2019
20570,Dec-2018,Feb-2019
20571,Dec-2018,Feb-2019
20572,Dec-2018,Feb-2019
20573,Dec-2018,Feb-2019
20574,Dec-2018,Feb-2019
20575,Dec-2018,Feb-2019
20576,Dec-2018,Feb-2019
20577,Dec-2018,Feb-2019
20578,Dec-2018,Feb-2019
20579,Dec-2018,Feb-2019
20580,Dec-2018,Dec-2018
20581,Dec-2018,Feb-2019
20582,Dec-2018,Feb-2019
20583,Dec-2018,Feb-2019
20584,Dec-2018,Feb-2019
20585,Dec-2018,Jan-2019
20586,Dec-2018,Feb-2019
20587,Dec-2018,Feb-2019
20588,Dec-2018,Feb-2019
20589,Dec-2018,Feb-2019
20590,Dec-2018,Feb-2019
20591,Dec-2018,Feb-2019
20592,Dec-2018,Feb-2019
20593,Dec-2018,Feb-2019
20594,Dec-2018,Feb-2019
20595,Dec-2018,Feb-2019
20596,Dec-2018,Feb-2019
20597,Dec-2018,Feb-2019
20598,Dec-2018,Feb-2019
20599,Dec-2018,Feb-2019
20600,Dec-2018,Feb-2019
20601,Dec-2018,Feb-2019
20602,Dec-2018,Feb-2019
20603,Dec-2018,Feb-2019
20604,Dec-2018,Feb-2019
20605,Dec-2018,Feb-2019
20606,Dec-2018,Feb-2019
20607,Dec-2018,Feb-2019
20608,Dec-2018,Feb-2019
20609,Dec-2018,Feb-2019
20610,Dec-2018,Feb-2019
20611,Dec-2018,Feb-2019
20612,Dec-2018,Feb-2019
20613,Dec-2018,Feb-2019
20614,Dec-2018,Feb-2019
20615,Dec-2018,Feb-2019
20616,Dec-2018,Feb-2019
20617,Dec-2018,Feb-2019
20618,Dec-2018,Dec-2018
20619,Dec-2018,Feb-2019
20620,Dec-2018,Feb-2019
20621,Dec-2018,Feb-2019
20622,Dec-2018,Feb-2019
20623,Dec-2018,Feb-2019
20624,Dec-2018,Feb-2019
20625,Dec-2018,Feb-2019
20626,Dec-2018,Feb-2019
20627,Dec-2018,Feb-2019
20628,Dec-2018,Feb-2019
20629,Dec-2018,Feb-2019
20630,Dec-2018,Feb-2019
20631,Dec-2018,Feb-2019
20632,Dec-2018,Feb-2019
20633,Dec-2018,Feb-2019
20634,Dec-2018,Feb-2019
20635,Dec-2018,Feb-2019
20636,Dec-2018,Feb-2019
20637,Dec-2018,Feb-2019
20638,Dec-2018,Feb-2019
20639,Dec-2018,Feb-2019
20640,Dec-2018,Feb-2019
20641,Dec-2018,Feb-2019
20642,Dec-2018,Feb-2019
20643,Dec-2018,Feb-2019
20644,Dec-2018,Feb-2019
20645,Dec-2018,Feb-2019
20646,Dec-2018,Feb-2019
20647,Dec-2018,Feb-2019
20648,Dec-2018,Feb-2019
20649,Dec-2018,Feb-2019
20650,Dec-2018,Feb-2019
20651,Dec-2018,Feb-2019
20652,Dec-2018,Feb-2019
20653,Dec-2018,Feb-2019
20654,Dec-2018,Feb-2019
20655,Dec-2018,Feb-2019
20656,Dec-2018,Feb-2019
20657,Dec-2018,Feb-2019
20658,Dec-2018,Feb-2019
20659,Dec-2018,Feb-2019
20660,Dec-2018,Feb-2019
20661,Dec-2018,Feb-2019
20662,Dec-2018,Feb-2019
20663,Dec-2018,Feb-2019
20664,Dec-2018,Feb-2019
20665,Dec-2018,Feb-2019
20666,Dec-2018,Feb-2019
20667,Dec-2018,Feb-2019
20668,Dec-2018,Feb-2019
20669,Dec-2018,Feb-2019
20670,Dec-2018,Feb-2019
20671,Dec-2018,Feb-2019
20672,Dec-2018,Feb-2019
20673,Dec-2018,Feb-2019
20674,Dec-2018,Feb-2019
20675,Dec-2018,Feb-2019
20676,Dec-2018,Feb-2019
20677,Dec-2018,Feb-2019
20678,Dec-2018,Feb-2019
20679,Dec-2018,Feb-2019
20680,Dec-2018,Feb-2019
20681,Dec-2018,Feb-2019
20682,Dec-2018,Feb-2019
20683,Dec-2018,Feb-2019
20684,Dec-2018,Jan-2019
20685,Dec-2018,Feb-2019
20686,Dec-2018,Feb-2019
20687,Dec-2018,Feb-2019
20688,Dec-2018,Feb-2019
20689,Dec-2018,Feb-2019
20690,Dec-2018,Feb-2019
20691,Dec-2018,Feb-2019
20692,Dec-2018,Feb-2019
20693,Dec-2018,Feb-2019
20694,Dec-2018,Feb-2019
20695,Dec-2018,Feb-2019
20696,Dec-2018,Dec-2018
20697,Dec-2018,Feb-2019
20698,Dec-2018,Feb-2019
20699,Dec-2018,Feb-2019
20700,Dec-2018,Feb-2019
20701,Dec-2018,Feb-2019
20702,Dec-2018,Feb-2019
20703,Dec-2018,Feb-2019
20704,Dec-2018,Feb-2019
20705,Dec-2018,Feb-2019
20706,Dec-2018,Feb-2019
20707,Dec-2018,Feb-2019
20708,Dec-2018,Feb-2019
20709,Dec-2018,Feb-2019
20710,Dec-2018,Feb-2019
20711,Dec-2018,Feb-2019
20712,Dec-2018,Feb-2019
20713,Dec-2018,Feb-2019
20714,Dec-2018,Feb-2019
20715,Dec-2018,Feb-2019
20716,Dec-2018,Feb-2019
20717,Dec-2018,Feb-2019
20718,Dec-2018,Feb-2019
20719,Dec-2018,Feb-2019
20720,Dec-2018,Feb-2019
20721,Dec-2018,Feb-2019
20722,Dec-2018,Feb-2019
20723,Dec-2018,Feb-2019
20724,Dec-2018,Feb-2019
20725,Dec-2018,Feb-2019
20726,Dec-2018,Feb-2019
20727,Dec-2018,Feb-2019
20728,Dec-2018,Feb-2019
20729,Dec-2018,Feb-2019
20730,Dec-2018,Feb-2019
20731,Dec-2018,Feb-2019
20732,Dec-2018,Feb-2019
20733,Dec-2018,Feb-2019
20734,Dec-2018,Feb-2019
20735,Dec-2018,Feb-2019
20736,Dec-2018,Feb-2019
20737,Dec-2018,Feb-2019
20738,Dec-2018,Feb-2019
20739,Dec-2018,Feb-2019
20740,Dec-2018,Feb-2019
20741,Dec-2018,Feb-2019
20742,Dec-2018,Feb-2019
20743,Dec-2018,Feb-2019
20744,Dec-2018,Feb-2019
20745,Dec-2018,Feb-2019
20746,Dec-2018,Feb-2019
20747,Dec-2018,Feb-2019
20748,Dec-2018,Feb-2019
20749,Dec-2018,Feb-2019
20750,Dec-2018,Feb-2019
20751,Dec-2018,Feb-2019
20752,Dec-2018,Feb-2019
20753,Dec-2018,Feb-2019
20754,Dec-2018,Feb-2019
20755,Dec-2018,Feb-2019
20756,Dec-2018,Feb-2019
20757,Dec-2018,Feb-2019
20758,Dec-2018,Feb-2019
20759,Dec-2018,Feb-2019
20760,Dec-2018,Feb-2019
20761,Dec-2018,Feb-2019
20762,Dec-2018,Feb-2019
20763,Dec-2018,Feb-2019
20764,Dec-2018,Feb-2019
20765,Dec-2018,Feb-2019
20766,Dec-2018,Feb-2019
20767,Dec-2018,Feb-2019
20768,Dec-2018,Feb-2019
20769,Dec-2018,Feb-2019
20770,Dec-2018,Feb-2019
20771,Dec-2018,Feb-2019
20772,Dec-2018,Feb-2019
20773,Dec-2018,Feb-2019
20774,Dec-2018,Feb-2019
20775,Dec-2018,Feb-2019
20776,Dec-2018,Feb-2019
20777,Dec-2018,Feb-2019
20778,Dec-2018,Feb-2019
20779,Dec-2018,Feb-2019
20780,Dec-2018,Feb-2019
20781,Dec-2018,Feb-2019
20782,Dec-2018,Feb-2019
20783,Dec-2018,Feb-2019
20784,Dec-2018,Feb-2019
20785,Dec-2018,Feb-2019
20786,Dec-2018,Feb-2019
20787,Dec-2018,Feb-2019
20788,Dec-2018,Feb-2019
20789,Dec-2018,Feb-2019
20790,Dec-2018,Feb-2019
20791,Dec-2018,Feb-2019
20792,Dec-2018,Feb-2019
20793,Dec-2018,Feb-2019
20794,Dec-2018,Feb-2019
20795,Dec-2018,Feb-2019
20796,Dec-2018,Feb-2019
20797,Dec-2018,Feb-2019
20798,Dec-2018,Feb-2019
20799,Dec-2018,Feb-2019
20800,Dec-2018,Feb-2019
20801,Dec-2018,Feb-2019
20802,Dec-2018,Feb-2019
20803,Dec-2018,Feb-2019
